time(millisecond),ModifyDate,GPSLatitude,GPSLongitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),AbsoluteAltitude,height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
340300,2022-06-18 20:05:57,4.52525848956878,-73.7732730464247,32.152232,,,10868.034650599,0,7.0239916,53.451773364,5683.23509,15,5,15.173,10868.034650599,32.152232,30.8250332,2450.67593144,4.250186,-5.59235,-0.223694,328.7,-5.2,10.9,0,0,1231,1024,999,1561,31,0,-4,81,327.1,-5.7,76,3.794,3.834,3.829,3.797,0,0,14.49,87.71,10868.034650599,32.152232,6,P-GPS,
340400,2022-06-18 20:05:57,4.52526030732835,-73.7732751484128,32.480316,,,10868.362734599,0,6.9792528,52.729004312,5684.2521504,15,5,15.173,10868.362734599,32.480316,30.8250332,2450.67593144,4.47388,-5.368656,-0.223694,339.5,-3.3,11.1,0,0,1206,1024,1015,1567,28,0,-1,82,338.3,-5.5,76,3.794,3.834,3.829,3.797,0,0,14.49,87.71,10868.362734599,32.480316,6,P-GPS,
340500,2022-06-18 20:05:57,4.52526216292644,-73.7732771752102,32.480316,,,10868.362734599,0,6.6437118,52.04396492,5685.2692108,15,5,15.173,10868.362734599,32.480316,30.8250332,2450.67593144,4.47388,-4.921268,0,350.8,-2.6,11.6,0,0,1182,1024,1020,1563,24,0,-1,82,350.1,-5.5,76,3.794,3.834,3.829,3.797,0,0,14.49,87.71,10868.362734599,32.480316,6,P-GPS,
340600,2022-06-18 20:05:58,4.52526396252235,-73.7732789924547,32.480316,,,10868.362734599,0,6.3305402,51.443243116,5686.187846,15,5,15.173,10868.362734599,32.480316,30.8250332,2450.67593144,4.47388,-4.47388,0,2.1,-2.9,11.8,0,0,1174,1024,1024,1517,23,0,0,75,350.1,-5.5,76,3.794,3.834,3.829,3.797,0,0,14.49,87.71,10868.362734599,32.480316,6,P-GPS,
340700,2022-06-18 20:05:58,4.52526571997901,-73.7732806475421,32.480316,,,10868.362734599,0,5.8607828,50.909450448,5687.0736728,15,5,15.173,10868.362734599,32.480316,30.8250332,2450.67593144,4.250186,-4.026492,0,13.1,-4.3,11.1,0,0,1148,1024,1024,1460,19,0,0,66,2.2,-5.5,76,3.794,3.834,3.829,3.797,0,0,14.49,87.71,10868.362734599,32.480316,6,P-GPS,
340800,2022-06-18 20:05:58,4.52526740670827,-73.7732820816356,32.480316,,,10868.362734599,0,5.704197,50.461943872,5687.8610744,14,5,15.173,10868.362734599,32.480316,30.8250332,2450.67593144,4.250186,-3.802798,0,22.2,-5.7,10.8,0,0,1142,1024,1024,1521,18,0,0,75,13.5,-5.6,76,3.794,3.834,3.829,3.797,0,0,14.49,87.71,10868.362734599,32.480316,6,P-GPS,
340900,2022-06-18 20:05:58,4.52526907521362,-73.773283399851,32.480316,,,10868.362734599,0,5.2344396,50.064634148,5688.648476,14,5,15.173,10868.362734599,32.480316,30.8250332,2450.67593144,4.026492,-3.35541,0,30.9,-4.9,12.3,0,0,1112,1024,1024,1452,13,0,0,65,23.5,-5.6,76,3.794,3.834,3.829,3.797,0,0,14.49,87.71,10868.362734599,32.480316,6,P-GPS,
341000,2022-06-18 20:05:58,4.52527063010243,-73.7732843996271,32.152232,,,10868.034650599,0,4.6528352,49.784450412,5689.3374524,12,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,3.802798,-2.684328,0,40.3,-5.5,10.3,0,0,1030,1024,1024,1430,1,0,0,62,32.9,-5.6,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.034650599,32.152232,6,P-GPS,
341100,2022-06-18 20:05:58,4.52527207239085,-73.7732852861534,32.152232,,,10868.034650599,0,4.1607084,49.545933344,5689.9280036,12,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,3.35541,-2.460634,0,48.2,-7.8,8.1,0,0,1013,1024,1024,1361,-2,0,0,51,42.3,-5.7,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.034650599,32.152232,6,P-GPS,
341200,2022-06-18 20:05:58,4.52527332860837,-73.7732858613695,32.152232,,,10868.034650599,0,3.7133204,49.414043576,5690.452938,13,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,3.131716,-2.013246,0,55.1,-11.1,6.7,0,0,912,1024,1024,1295,-17,0,0,41,50.4,-5.7,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.034650599,32.152232,6,P-GPS,
341300,2022-06-18 20:05:58,4.52527453477242,-73.7732863160349,32.152232,,,10868.034650599,0,3.5119958,49.327101316,5690.9122556,13,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,3.131716,-1.565858,0,60.5,-12.4,7.1,0,0,783,1024,1024,1348,-37,0,0,49,57,-5.7,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.034650599,32.152232,6,P-GPS,
341400,2022-06-18 20:05:58,4.5252755926764,-73.7732864422288,32.152232,,,10868.034650599,0,3.5119958,49.351707616,5691.3059564,14,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,2.908022,-0.894776,0,65.1,-10,7,0,0,750,1024,1024,1314,-42,0,0,44,62.6,-5.7,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.034650599,32.152232,6,P-GPS,
341500,2022-06-18 20:05:58,4.52527658009808,-73.773286460524,32.152232,,,10868.034650599,0,2.5053728,49.413059324,5691.6668488,14,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,2.460634,-0.447388,-0.223694,70.4,-5.1,4.5,0,0,739,1024,1024,1302,-43,0,0,42,67.2,-5.7,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.034650599,32.152232,6,P-GPS,
341600,2022-06-18 20:05:58,4.52527734964209,-73.7732862760604,32.480316,,,10868.362734599,0,2.2816788,49.533466152,5691.9621244,14,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,2.23694,-0.447388,-0.223694,75.2,-1.1,2.4,0,0,719,1024,1024,1328,-46,0,0,46,71.9,-5.7,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.362734599,32.480316,6,P-GPS,
341700,2022-06-18 20:05:59,4.52527806508104,-73.773286176605,32.480316,,,10868.362734599,0,2.0579848,49.62106458,5692.2245916,14,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,2.013246,-0.447388,0,79.4,1.8,1.3,0,0,729,1024,1024,1337,-45,0,0,47,76.3,-5.7,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.362734599,32.480316,6,P-GPS,
341800,2022-06-18 20:05:59,4.52527857753283,-73.7732860729838,32.152232,,,10868.034650599,0,1.901399,49.695867732,5692.421442,13,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,1.789552,-0.671082,0,84,3.8,0.7,0,0,719,1024,1024,1323,-46,0,0,45,80.9,-5.7,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.034650599,32.152232,6,P-GPS,
341900,2022-06-18 20:05:59,4.52527906406955,-73.7732861359863,32.152232,,,10868.034650599,0,1.8119214,49.710303428,5692.585484,13,4,15.228,10868.362734599,32.480316,30.8250332,2450.67593144,1.565858,-0.894776,0,88.7,5.7,0.5,0,0,713,1024,1024,1299,-47,0,0,42,80.9,-5.7,76,3.8,3.838,3.835,3.806,0,0,14.49,87.71,10868.034650599,32.152232,6,P-GPS,
342000,2022-06-18 20:05:59,4.52527939053349,-73.7732863170399,32.152232,,,10868.034650599,0,1.901399,49.670933348,5692.7167176,13,4,15.337,10868.362734599,32.480316,30.8250332,2450.67593144,1.342164,-1.342164,0,93.3,6.6,0.7,0,0,712,1024,1024,1254,-47,0,0,35,85.7,-5.7,76,3.818,3.858,3.855,3.83,0,0,12.858,89.51,10868.034650599,32.152232,6,P-GPS,
342100,2022-06-18 20:05:59,4.52527972555653,-73.7732866849621,32.152232,,,10868.034650599,0,2.0579848,49.566274552,5692.913568,13,4,15.337,10868.362734599,32.480316,30.8250332,2450.67593144,1.342164,-1.565858,0,97.4,7.8,0.5,0,0,711,1024,1024,1140,-47,0,0,18,90.1,-5.7,76,3.818,3.858,3.855,3.83,0,0,12.858,89.51,10868.034650599,32.152232,6,P-GPS,
342200,2022-06-18 20:05:59,4.52527994877712,-73.7732872077062,32.152232,,,10868.034650599,0,2.3040482,49.39796746,5693.1104184,14,4,15.337,10868.362734599,32.480316,30.8250332,2450.67593144,1.11847,-2.013246,0,100.7,9.1,0.2,0,0,707,1024,1018,1130,-48,0,-1,16,94.1,-5.7,76,3.818,3.858,3.855,3.83,0,0,12.858,89.51,10868.034650599,32.152232,6,P-GPS,
342300,2022-06-18 20:05:59,4.52528020202622,-73.7732879238125,32.152232,,,10868.034650599,0,2.4158952,49.164043568,5693.3728856,14,4,15.337,10868.362734599,32.480316,30.8250332,2450.67593144,0.894776,-2.23694,0,102.3,9.8,-0.4,0,0,701,1024,1024,1084,-49,0,0,9,97.2,-5.7,76,3.818,3.858,3.855,3.83,0,0,12.858,89.51,10868.034650599,32.152232,6,P-GPS,
342400,2022-06-18 20:05:59,4.52528040769544,-73.7732888681361,32.152232,,,10868.034650599,0,2.8185444,48.845802088,5693.733778,13,4,15.337,10868.362734599,32.480316,30.8250332,2450.67593144,0.894776,-2.684328,0,103.2,9.4,-2.3,0,0,710,1024,1024,1024,-48,0,0,0,100.5,-5.7,76,3.818,3.858,3.855,3.83,0,0,12.858,89.51,10868.034650599,32.152232,6,P-GPS,
342600,2022-06-18 20:06:00,4.52528092557971,-73.7732913607994,32.480316,,,10868.362734599,0,3.690951,48.005578964,5694.6524132,12,4,15.337,10868.362734599,32.480316,30.8250332,2450.67593144,0.894776,-3.579104,0,104,8.6,-4.5,0,0,713,1024,1024,1024,-47,0,0,0,101.4,-5.7,76,3.818,3.858,3.855,3.83,0,0,12.858,89.51,10868.362734599,32.480316,6,P-GPS,
342700,2022-06-18 20:06:00,4.52528125754779,-73.773292861709,32.480316,,,10868.362734599,0,3.914645,47.502954276,5695.210156,12,4,15.337,10868.362734599,32.480316,30.8250332,2450.67593144,0.894776,-3.802798,0,104.1,8.3,-5.6,0,0,723,1024,1024,1022,-46,0,0,0,102,-5.7,76,3.818,3.858,3.855,3.83,0,0,12.858,89.51,10868.362734599,32.480316,6,P-GPS,
342800,2022-06-18 20:06:00,4.52528166829999,-73.7732945473656,32.8084,,,10868.690818599,0,4.3844024,46.943242972,5695.866324,13,4,15.337,10868.690818599,32.8084,30.8250332,2450.67593144,1.11847,-4.250186,0,104.1,8.5,-6,0,0,735,1024,1024,897,-44,0,0,-19,102.4,-5.7,76,3.818,3.858,3.855,3.83,0,0,12.858,89.51,10868.690818599,32.8084,6,P-GPS,
342900,2022-06-18 20:06:00,4.52528213119171,-73.7732963279339,32.8084,,,10868.690818599,0,4.6080964,46.35662878,5696.522492,13,4,15.392,10868.690818599,32.8084,30.8250332,2450.67593144,1.11847,-4.47388,0,104.2,8.3,-6.1,0,0,750,1024,1011,779,-42,0,-2,-37,100.4,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10868.690818599,32.8084,6,P-GPS,
343200,2022-06-18 20:06:00,4.52528378007919,-73.7733023599599,33.136484,,,10869.018902599,0,5.1002232,44.395014544,5698.7862716,13,4,15.392,10869.018902599,33.136484,30.8250332,2450.67593144,1.342164,-4.921268,0,97.9,5.8,-6,0,0,754,1025,1003,782,-41,0,-3,-37,98.7,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
343300,2022-06-18 20:06:00,4.52528442129205,-73.7733044862986,33.136484,,,10869.018902599,0,5.3239172,43.716864916,5699.6064816,13,4,15.392,10869.018902599,33.136484,30.8250332,2450.67593144,1.342164,-5.144962,0,94.3,5.6,-5.4,0,0,757,1025,1003,833,-40,0,-3,-29,98.7,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
343400,2022-06-18 20:06:00,4.52528508160655,-73.773306698994,33.136484,,,10869.018902599,0,5.5252418,43.01509324,5700.4595,13,4,15.392,10869.018902599,33.136484,30.8250332,2450.67593144,1.342164,-5.368656,0,90.7,4.9,-5.1,0,0,756,1025,955,882,-41,0,-10,-22,96.7,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
343500,2022-06-18 20:06:00,4.52528573583718,-73.7733089819583,33.136484,,,10869.018902599,0,5.7489358,42.293636524,5701.3125184,13,4,15.392,10869.018902599,33.136484,30.8250332,2450.67593144,1.342164,-5.59235,0,87.8,3.6,-4.9,0,0,762,1024,925,912,-40,0,-15,-17,94.5,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
343600,2022-06-18 20:06:01,4.52528638348564,-73.7733113261729,33.136484,,,10869.018902599,0,5.7489358,41.555447524,5702.1983452,14,4,15.392,10869.018902599,33.136484,30.8250332,2450.67593144,1.342164,-5.59235,0,85.9,2.5,-4.6,0,0,764,1024,900,927,-39,0,-19,-15,92.2,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
343700,2022-06-18 20:06:01,4.52528703228704,-73.7733137166323,33.136484,,,10869.018902599,0,5.9726298,40.807416004,5703.084172,14,4,15.392,10869.018902599,33.136484,30.8250332,2450.67593144,1.342164,-5.816044,0.223694,84.5,1.2,-3.9,0,0,766,1024,897,928,-39,0,-19,-15,90.3,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
343800,2022-06-18 20:06:01,4.52528768064876,-73.7733161513694,33.136484,,,10869.018902599,0,5.9726298,40.050526216,5704.0028072,14,4,15.392,10869.018902599,33.136484,30.8250332,2450.67593144,1.342164,-5.816044,0.223694,83.4,0,-3.4,0,0,773,1025,896,934,-38,0,-19,-14,88.7,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
343900,2022-06-18 20:06:01,4.52528831549114,-73.7733185961732,33.136484,,,10869.018902599,0,5.927891,39.295276848,5704.9214424,14,4,15.392,10869.018902599,33.136484,30.8250332,2450.67593144,1.11847,-5.816044,0.223694,82.2,-0.4,-3.3,0,0,774,1024,897,935,-38,0,-19,-13,87.4,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
344000,2022-06-18 20:06:01,4.52528892393644,-73.7733210020589,33.136484,,,10869.018902599,0,5.927891,38.556759764,5705.8400776,13,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,1.11847,-5.816044,0.447388,81.1,-0.6,-2.9,0,0,779,1024,896,934,-37,0,-19,-14,86.1,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
344100,2022-06-18 20:06:01,4.52528952934958,-73.7733234179253,33.136484,,,10869.018902599,0,5.927891,37.82152352,5706.7259044,13,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,1.11847,-5.816044,0.447388,80.1,-0.8,-2.1,0,0,781,1025,893,935,-37,0,-20,-13,85,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
344200,2022-06-18 20:06:01,4.52529004549142,-73.773325798026,33.136484,,,10869.018902599,0,5.927891,37.093505124,5707.6117312,13,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,1.11847,-5.816044,0.447388,79.1,-1.2,-1.3,0,0,779,1024,886,936,-37,0,-21,-13,83.9,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
344300,2022-06-18 20:06:01,4.52529054336537,-73.7733281969028,33.136484,,,10869.018902599,0,5.8831522,36.36319014,5708.5303664,13,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.894776,-5.816044,0.671082,77.9,-1.9,-0.8,0,0,782,1024,865,935,-37,0,-24,-13,82.9,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10869.018902599,33.136484,6,P-GPS,
344400,2022-06-18 20:06:01,4.52529097605271,-73.7733305056007,32.8084,,,10868.690818599,0,5.8831522,35.660434212,5709.3833848,13,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.894776,-5.816044,0.671082,76.8,-2.2,-0.8,0,0,786,1025,849,929,-36,0,-27,-14,81.8,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10868.690818599,32.8084,6,P-GPS,
344500,2022-06-18 20:06:01,4.52529140820592,-73.7733328241162,32.8084,,,10868.690818599,0,5.8831522,34.960959124,5710.2364032,13,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.894776,-5.816044,0.671082,75.7,-2.7,-1.2,0,0,789,1024,849,939,-36,0,-27,-13,80.6,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10868.690818599,32.8084,6,P-GPS,
344600,2022-06-18 20:06:02,4.52529175744528,-73.7733350522294,32.8084,,,10868.690818599,0,5.8831522,34.285106084,5711.0566132,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.894776,-5.816044,0.894776,74.6,-3.3,-1.1,0,0,790,1024,836,949,-35,0,-28,-11,79.4,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10868.690818599,32.8084,6,P-GPS,
344700,2022-06-18 20:06:02,4.52529212188128,-73.7733372922559,32.480316,,,10868.362734599,0,5.6370888,33.614174304,5711.8768232,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.671082,-5.59235,0.894776,73.5,-3.2,-0.2,0,0,790,1024,830,949,-35,0,-29,-11,78.4,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10868.362734599,32.480316,6,P-GPS,
344800,2022-06-18 20:06:02,4.52529239541101,-73.7733394869396,32.480316,,,10868.362734599,0,5.6370888,32.949804204,5712.6642248,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.671082,-5.59235,0.894776,72.6,-3,-0.3,0,0,792,1024,831,948,-35,0,-29,-12,78.4,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10868.362734599,32.480316,6,P-GPS,
344900,2022-06-18 20:06:02,4.52529268150583,-73.7733417164442,32.152232,,,10868.034650599,0,5.6370888,32.2826125816,5713.4844348,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.671082,-5.59235,1.11847,71.8,-3,0.4,0,0,793,1024,838,955,-35,0,-28,-10,76.5,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10868.034650599,32.152232,6,P-GPS,
345100,2022-06-18 20:06:02,4.52529309540744,-73.7733460312995,32.152232,,,10868.034650599,0,5.3910254,30.986385506,5715.059238,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.447388,-5.368656,1.11847,70.1,-3.3,1.6,0,0,791,1024,849,975,-35,0,-27,-7,75.6,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10868.034650599,32.152232,6,P-GPS,
345200,2022-06-18 20:06:02,4.52529317794024,-73.7733480471369,31.824148,,,10867.706566599,0,5.368656,30.3691938852,5715.8138312,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.223694,-5.368656,1.11847,69.4,-3,0.7,0,0,790,1024,849,985,-35,0,-27,-6,75,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10867.706566599,31.824148,6,P-GPS,
345300,2022-06-18 20:06:02,4.52529324971879,-73.7733500410159,31.824148,,,10867.706566599,0,5.144962,29.7620416348,5716.535616,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0.223694,-5.144962,1.11847,68.9,-2.8,1,0,0,788,1024,850,988,-36,0,-26,-5,74.4,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10867.706566599,31.824148,6,P-GPS,
345400,2022-06-18 20:06:02,4.52529322873792,-73.7733520935769,31.496064,,,10867.378482599,0,5.144962,29.124180722,5717.2902092,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0,-5.144962,0.894776,68.6,-2.4,1,0,0,788,1024,850,988,-36,0,-26,-5,73.9,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10867.378482599,31.496064,6,P-GPS,
345500,2022-06-18 20:06:02,4.52529321802601,-73.773354190085,31.496064,,,10867.378482599,0,5.144962,28.4802502552,5718.0448024,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0,-5.144962,0.894776,68.2,-2.3,1,0,0,788,1024,849,990,-36,0,-27,-5,73.4,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10867.378482599,31.496064,6,P-GPS,
345600,2022-06-18 20:06:02,4.5252931351317,-73.773356236655,31.16798,,,10867.050398599,0,5.144962,27.842684618,5718.7993956,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0,-5.144962,0.894776,67.7,-2.7,1.1,0,0,788,1024,849,990,-36,0,-27,-5,73,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10867.050398599,31.16798,6,P-GPS,
345700,2022-06-18 20:06:03,4.52529303478372,-73.7733582530551,31.16798,,,10867.050398599,0,4.921268,27.2160113696,5719.5211804,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0,-4.921268,0.894776,67.2,-3.4,0.3,0,0,788,1024,845,990,-36,0,-27,-5,72.5,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10867.050398599,31.16798,6,P-GPS,
345800,2022-06-18 20:06:03,4.52529287740438,-73.7733602005733,31.16798,,,10867.050398599,0,4.921268,26.6031504576,5720.2429652,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,0,-4.921268,0.894776,66.9,-4.5,0.7,0,0,787,1024,844,990,-36,0,-27,-5,72,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10867.050398599,31.16798,6,P-GPS,
345900,2022-06-18 20:06:03,4.5252927263434,-73.7733621130086,30.839896,,,10866.722314599,0,4.697574,26.0069234044,5720.9319416,14,4,15.42,10869.018902599,33.136484,30.8250332,2450.67593144,-0.223694,-4.697574,0.894776,66.6,-4.7,0.2,0,0,785,1024,843,992,-36,0,-27,-5,71.6,-5.7,76,3.833,3.871,3.867,3.841,0,0,11.694,89.51,10866.722314599,30.839896,6,P-GPS,
346000,2022-06-18 20:06:03,4.52529253758395,-73.7733639955876,30.839896,,,10866.722314599,0,4.697574,25.4162737792,5721.620918,14,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.223694,-4.697574,0.894776,66.4,-4.2,0.1,0,0,782,1024,840,993,-37,0,-28,-5,71.2,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10866.722314599,30.839896,6,P-GPS,
346100,2022-06-18 20:06:03,4.52529236955784,-73.773365859064,30.511812,,,10866.394230599,0,4.697574,24.8407488264,5722.3098944,14,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.223694,-4.697574,0.894776,66.3,-3.7,1,0,0,774,1024,831,990,-38,0,-29,-5,70.8,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10866.394230599,30.511812,6,P-GPS,
346200,2022-06-18 20:06:03,4.52529215805879,-73.7733676650007,30.511812,,,10866.394230599,0,4.47388,24.2771005144,5722.9660624,14,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.223694,-4.47388,0.894776,66.2,-3.1,1.3,0,0,773,1025,826,992,-38,0,-30,-5,70.8,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10866.394230599,30.511812,6,P-GPS,
346300,2022-06-18 20:06:03,4.52529193357127,-73.773369443383,30.511812,,,10866.394230599,0,4.47388,23.7232291056,5723.6222304,14,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.223694,-4.47388,0.894776,66.1,-2.4,0.7,0,0,768,1024,822,989,-39,0,-31,-5,70.5,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10866.394230599,30.511812,6,P-GPS,
346400,2022-06-18 20:06:03,4.52529167850809,-73.7733711958471,30.183728,,,10866.066146599,0,4.4962494,23.1744101904,5724.24559,14,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.447388,-4.47388,0.894776,66,-1.2,0.8,0,0,766,1025,817,988,-39,0,-31,-5,70.2,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10866.066146599,30.183728,6,P-GPS,
346500,2022-06-18 20:06:03,4.52529141354396,-73.7733729519746,30.183728,,,10866.066146599,0,4.4962494,22.6272645036,5724.901758,14,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.447388,-4.47388,1.11847,65.8,0.5,0.1,0,0,765,1024,813,987,-39,0,-32,-6,69.9,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10866.066146599,30.183728,6,P-GPS,
346600,2022-06-18 20:06:04,4.52529110023785,-73.7733747549437,29.855644,,,10865.738062599,0,4.4962494,22.0609587112,5725.557926,14,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.447388,-4.47388,1.342164,65.4,1.1,-1.9,0,0,765,1025,815,989,-39,0,-32,-5,69.6,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10865.738062599,29.855644,6,P-GPS,
346700,2022-06-18 20:06:04,4.52529078880119,-73.7733766279241,29.855644,,,10865.738062599,0,4.7199434,21.4822185352,5726.2469024,14,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.447388,-4.697574,1.342164,65,-0.9,-1.5,0,0,765,1025,815,989,-39,0,-32,-5,69.6,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10865.738062599,29.855644,6,P-GPS,
346800,2022-06-18 20:06:04,4.52529049357081,-73.7733785880815,29.52756,,,10865.409978599,0,4.7199434,20.8916345268,5726.9686872,15,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.447388,-4.697574,1.11847,64.8,-3.4,1.4,0,0,776,1024,822,992,-38,0,-31,-5,69,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10865.409978599,29.52756,6,P-GPS,
346900,2022-06-18 20:06:04,4.525290195064,-73.773380522965,29.52756,,,10865.409978599,0,4.7423128,20.3150925136,5727.690472,15,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.671082,-4.697574,1.11847,64.5,-3.8,2.5,0,0,777,1024,821,990,-37,0,-31,-5,68.7,-5.7,76,3.824,3.858,3.854,3.826,0,0,12.986,89.51,10865.409978599,29.52756,6,P-GPS,
347000,2022-06-18 20:06:04,4.52528987461553,-73.7733824004548,29.199476,,,10865.081894599,0,4.5186188,19.7559389524,5728.3794484,15,4,15.31,10869.018902599,33.136484,30.8250332,2450.67593144,-0.671082,-4.47388,1.11847,64.4,-4.3,1.6,0,0,775,1024,821,990,-38,0,-31,-5,68.4,-5.7,76,3.823,3.858,3.856,3.829,0,0,12.974,89.51,10865.081894599,29.199476,6,P-GPS,
