,Y,X
10540,-108,503.745
10541,-108,503.745
10542,-110,527.3330000000001
10543,-93,117.01899999999999
10544,-93,117.01899999999999
10545,-103,286.45799999999997
10546,-95,421.558
10547,-95,421.558
10548,-101,407.511
10549,-101,407.511
10550,-79,173.38799999999998
10551,-79,173.38799999999998
10552,-88,316.22
10553,-88,316.22
10554,-88,190.256
10555,-91,513.599
10556,-96,378.021
10557,-96,378.021
10558,-94,317.81
10559,-94,317.81
10560,-94,361.206
10561,-94,361.206
10562,-101,437.867
10563,-101,437.867
10564,-98,457.58500000000004
10565,-98,457.58500000000004
10566,-96,339.857
10567,-96,339.857
10568,-90,166.281
10569,-90,166.281
10570,-93,536.7030000000001
10571,-103,308.917
10572,-103,308.917
10573,-97,306.192
10574,-97,306.192
10575,-90,133.983
10576,-90,133.983
10577,-106,480.36
10578,-106,480.36
10579,-104,640.751
10580,-104,640.751
10581,-97,507.622
10582,-79,163.562
10583,-79,163.562
10584,-94,309.42900000000003
10585,-94,309.42900000000003
10586,-107,573.666
10587,-101,387.786
10588,-101,387.786
10589,-102,99.787
10590,-102,99.787
10591,-100,301.251
10592,-99,421.079
10593,-99,421.079
10594,-99,706.896
10595,-99,706.896
10596,-92,245.76700000000002
10597,-93,190.13
10598,-93,190.13
10599,-103,508.26899999999995
10600,-102,375.249
10601,-102,375.249
10602,-91,306.124
10603,-91,306.124
10604,-100,325.323
10605,-100,325.323
10606,-108,368.827
10607,-108,368.827
10608,-93,455.563
10609,-93,455.563
10610,-90,148.27499999999998
10611,-90,148.27499999999998
10612,-106,522.7199999999999
10613,-106,522.7199999999999
10614,-103,459.74199999999996
10615,-103,459.74199999999996
10616,-87,321.52599999999995
10617,-87,321.52599999999995
10618,-96,540.062
10619,-96,540.062
10620,-103,288.601
10621,-103,288.601
10622,-105,463.183
10623,-105,463.183
10624,-103,374.58000000000004
10625,-103,374.58000000000004
10626,-99,500.14099999999996
10627,-99,500.14099999999996
10628,-100,412.027
10629,-82,69.589
10630,-82,69.589
10631,-100,360.165
10632,-100,360.165
10633,-99,182.908
10634,-99,182.908
10635,-99,277.93
10636,-99,277.93
10637,-93,687.0699999999999
10638,-93,687.0699999999999
10639,-103,164.716
10640,-103,164.716
10641,-103,477.37600000000003
10642,-105,320.853
10643,-105,320.853
10644,-99,540.7570000000001
10645,-106,401.284
10646,-106,401.284
10647,-98,458.301
10648,-98,458.301
10649,-92,146.206
10650,-92,146.206
10651,-107,534.771
10652,-107,534.771
10653,-108,489.52000000000004
10654,-108,489.52000000000004
10655,-92,320.51099999999997
10656,-96,212.17
10657,-96,212.17
10658,-108,372.089
10659,-108,372.089
10660,-106,176.744
10661,-100,227.81199999999998
10662,-100,227.81199999999998
10663,-97,266.048
10664,-97,266.048
10665,-103,333.426
10666,-103,333.426
10667,-96,596.351
10668,-96,596.351
10669,-103,404.68399999999997
10670,-101,66.329
10671,-101,66.329
10672,-106,308.533
10673,-106,308.533
10674,-96,385.76
10675,-96,385.76
10676,-82,190.935
10677,-82,190.935
10678,-93,270.018
10679,-93,270.018
10680,-103,530.4799999999999
10681,-92,687.003
10682,-92,687.003
10683,-92,156.515
10684,-104,469.341
10685,-104,409.476
10686,-104,409.476
10687,-95,328.338
10688,-95,328.338
10689,-105,533.741
10690,-108,408.77799999999996
10691,-108,408.77799999999996
10692,-97,454.436
10693,-97,454.436
10694,-94,141.959
10695,-94,141.959
10696,-112,533.1120000000001
10697,-97,497.668
10698,-97,497.668
10699,-88,325.48
10700,-88,325.48
10701,-103,180.56
10702,-97,508.698
10703,-97,508.698
10704,-107,229.045
10705,-107,229.045
10706,-108,376.636
10707,-108,376.636
10708,-105,265.37300000000005
10709,-105,265.37300000000005
10710,-102,594.754
10711,-102,594.754
10712,-97,383.786
10713,-97,383.786
10714,-81,192.105
10715,-81,192.105
10716,-91,266.976
10717,-91,266.976
10718,-101,530.066
10719,-100,456.709
10720,-100,456.709
10721,-108,222.28
10722,-108,222.28
10723,-110,232.954
10724,-110,232.954
10725,-102,501.132
10726,-102,501.132
10727,-99,401.176
10728,-94,683.3900000000001
10729,-91,287.059
10730,-91,287.059
10731,-92,155.048
10732,-98,466.459
10733,-102,411.464
10734,-102,411.464
10735,-96,328.70500000000004
10736,-96,328.70500000000004
10737,-106,412.18399999999997
10738,-106,412.18399999999997
10739,-96,144.13400000000001
10740,-96,144.13400000000001
10741,-96,500.36099999999993
10742,-96,500.36099999999993
10743,-89,323.892
10744,-89,323.892
10745,-106,178.414
10746,-109,373.692
10747,-109,373.692
10748,-104,590.823
10749,-107,469.209
10750,-107,469.209
10751,-97,379.859
10752,-97,379.859
10753,-100,332.62199999999996
10754,-100,332.62199999999996
10755,-80,193.714
10756,-80,193.714
10757,-90,257.072
10758,-90,257.072
10759,-98,506.51599999999996
10760,-100,154.73899999999998
10761,-95,457.241
10762,-99,416.616
10763,-99,416.616
10764,-93,325.84000000000003
10765,-93,325.84000000000003
10766,-98,425.35499999999996
10767,-98,425.35499999999996
10768,-108,472.022
10769,-108,472.022
10770,-106,159.582
10771,-106,159.582
10772,-92,509.259
10773,-92,509.259
10774,-94,312.053
10775,-94,312.053
10776,-100,239.224
10777,-100,239.224
10778,-99,506.945
10779,-99,506.945
10780,-83,42.194
10781,-83,42.194
10782,-109,458.3
10783,-109,458.3
10784,-107,320.701
10785,-107,320.701
10786,-101,384.78299999999996
10787,-101,384.78299999999996
10788,-102,324.139
10789,-102,324.139
10790,-82,189.038
10791,-82,189.038
10792,-90,257.59
10793,-90,257.59
10794,-99,649.261
10795,-99,649.261
10796,-89,298.53499999999997
10797,-89,298.53499999999997
10798,-107,162.919
10799,-95,457.933
10800,-99,413.842
10801,-99,413.842
10802,-97,317.627
10803,-95,511.359
10804,-97,429.252
10805,-97,429.252
10806,-94,509.328
10807,-94,509.328
10808,-104,298.825
10809,-104,298.825
10810,-99,247.251
10811,-99,247.251
10812,-103,514.086
10813,-103,514.086
10814,-108,266.87699999999995
10815,-108,266.87699999999995
10816,-96,385.15500000000003
10817,-74,31.089
10818,-74,31.089
10819,-102,227.477
10820,-102,227.477
10821,-106,557.0079999999999
10822,-106,557.0079999999999
10823,-98,394.667
10824,-98,394.667
10825,-104,320.062
10826,-104,320.062
10827,-86,180.813
10828,-86,180.813
10829,-90,263.67600000000004
10830,-90,263.67600000000004
10831,-102,635.521
10832,-102,635.521
10833,-95,463.81899999999996
10834,-102,406.90700000000004
10835,-102,406.90700000000004
10836,-99,512.019
10837,-92,505.158
10838,-92,505.158
10839,-103,283.214
10840,-103,283.214
10841,-102,252.29200000000003
10842,-102,252.29200000000003
10843,-107,525.736
10844,-107,525.736
10845,-73,29.185
10846,-73,29.185
10847,-100,214.418
10848,-100,214.418
10849,-106,381.714
10850,-106,381.714
10851,-100,429.23699999999997
10852,-100,429.23699999999997
10853,-110,429.949
10854,-110,429.949
10855,-102,545.16
10856,-102,545.16
10857,-106,317.702
10858,-106,317.702
10859,-84,173.626
10860,-84,173.626
10861,-96,270.54499999999996
10862,-96,270.54499999999996
10863,-101,513.755
10864,-100,257.003
10865,-100,257.003
10866,-105,347.27000000000004
10867,-105,347.27000000000004
10868,-101,404.532
10869,-101,404.532
10870,-105,623.488
10871,-105,623.488
10872,-96,400.39799999999997
10873,-96,400.39799999999997
10874,-109,395.563
10875,-109,395.563
10876,-100,429.033
10877,-100,429.033
10878,-92,501.086
10879,-92,501.086
10880,-108,268.892
10881,-108,268.892
10882,-103,536.9939999999999
10883,-103,536.9939999999999
10884,-100,390.921
10885,-77,35.098
10886,-77,35.098
10887,-96,203.348
10888,-96,203.348
10889,-100,535.06
10890,-111,415.736
10891,-111,415.736
10892,-88,164.76399999999998
10893,-88,164.76399999999998
10894,-106,281.358
10895,-106,281.358
10896,-107,471.265
10897,-107,607.9630000000001
10898,-107,607.9630000000001
10899,-93,291.26
10900,-107,480.084
10901,-103,391.604
10902,-103,391.604
10903,-106,279.95
10904,-106,279.95
10905,-108,517.505
10906,-100,428.743
10907,-100,428.743
10908,-107,536.2869999999999
10909,-107,536.2869999999999
10910,-108,223.73000000000002
10911,-108,223.73000000000002
10912,-96,495.464
10913,-96,495.464
10914,-105,249.546
10915,-101,263.735
10916,-101,263.735
10917,-107,397.039
10918,-94,49.538
10919,-94,49.538
10920,-93,189.792
10921,-93,189.792
10922,-107,414.01
10923,-107,414.01
10924,-100,522.418
10925,-85,143.924
10926,-85,143.924
10927,-106,477.653
10928,-106,553.32
10929,-106,553.32
10930,-102,258.61899999999997
10931,-102,258.61899999999997
10932,-108,312.913
10933,-108,312.913
10934,-111,404.914
10935,-111,404.914
10936,-106,417.62
10937,-106,73.957
10938,-106,73.957
10939,-104,502.84700000000004
10940,-107,370.139
10941,-107,370.139
10942,-105,255.62400000000002
10943,-105,255.62400000000002
10944,-106,428.248
10945,-106,428.248
10946,-99,414.711
10947,-99,414.711
10948,-108,240.85000000000002
10949,-108,240.85000000000002
10950,-97,476.314
10951,-97,476.314
10952,-100,228.30800000000002
10953,-100,228.30800000000002
10954,-105,81.661
10955,-101,189.24699999999999
10956,-101,189.24699999999999
10957,-84,128.326
10958,-84,128.326
10959,-102,323.303
10960,-102,323.303
10961,-105,483.536
10962,-90,263.55400000000003
10963,-90,263.55400000000003
10964,-107,248.922
10965,-103,520.9749999999999
10966,-103,353.419
10967,-103,353.419
10968,-105,236.38600000000002
10969,-105,236.38600000000002
10970,-103,440.144
10971,-108,551.2860000000001
10972,-99,404.298
10973,-99,404.298
10974,-105,567.177
10975,-101,461.505
10976,-101,461.505
10977,-89,211.99499999999998
10978,-89,211.99499999999998
10979,-102,256.14500000000004
10980,-102,256.14500000000004
10981,-98,68.992
10982,-111,529.0129999999999
10983,-111,529.0129999999999
10984,-106,319.788
10985,-106,319.788
10986,-102,392.431
10987,-102,392.431
10988,-102,434.198
10989,-99,93.292
10990,-99,93.292
10991,-107,191.055
10992,-107,191.055
10993,-99,357.75
10994,-99,357.75
10995,-84,112.995
10996,-84,112.995
10997,-109,343.187
10998,-109,343.187
10999,-90,252.08799999999997
11000,-90,252.08799999999997
11001,-102,540.362
11002,-104,335.92699999999996
11003,-104,335.92699999999996
11004,-110,567.653
11005,-99,393.944
11006,-99,393.944
11007,-102,582.254
11008,-102,582.254
11009,-102,271.218
11010,-102,271.218
11011,-107,649.836
11012,-107,649.836
11013,-99,446.116
11014,-99,446.116
11015,-89,195.256
11016,-89,195.256
11017,-102,255.083
11018,-102,255.083
11019,-87,59.605
11020,-107,265.18199999999996
11021,-107,265.18199999999996
11022,-98,379.79400000000004
11023,-98,379.79400000000004
11024,-103,452.08799999999997
11025,-98,113.86699999999999
11026,-98,113.86699999999999
11027,-104,453.354
11028,-104,453.354
11029,-105,339.96500000000003
11030,-105,339.96500000000003
11031,-97,102.014
11032,-97,102.014
11033,-100,357.039
11034,-100,357.039
11035,-102,323.186
11036,-102,323.186
11037,-97,590.946
11038,-97,590.946
11039,-96,434.504
11040,-96,434.504
11041,-87,186.04000000000002
11042,-109,332.307
11043,-109,332.307
11044,-107,373.68
11045,-107,373.68
11046,-102,465.226
11047,-82,127.54499999999999
11048,-82,127.54499999999999
11049,-98,440.93
11050,-98,440.93
11051,-109,432.975
11052,-96,554.072
11053,-98,202.05200000000002
11054,-98,202.05200000000002
11055,-104,460.72999999999996
11056,-104,460.72999999999996
11057,-95,280.829
11058,-95,280.829
11059,-107,329.551
11060,-107,329.551
11061,-97,630.8240000000001
11062,-97,630.8240000000001
11063,-107,582.114
11064,-97,358.26000000000005
11065,-90,240.461
11066,-90,240.461
11067,-92,555.4879999999999
11068,-101,321.226
11069,-101,321.226
11070,-92,201.20499999999998
11071,-92,201.20499999999998
11072,-104,459.11600000000004
11073,-104,459.11600000000004
11074,-102,382.777
11075,-102,382.777
11076,-101,589.5930000000001
11077,-97,279.72200000000004
11078,-97,279.72200000000004
11079,-93,432.24
11080,-93,432.24
11081,-95,187.382
11082,-96,61.697
11083,-100,631.331
11084,-100,631.331
11085,-99,467.01
11086,-82,128.13
11087,-82,128.13
11088,-97,440.968
11089,-97,440.968
11090,-108,431.981
11091,-108,431.981
11092,-96,356.27799999999996
11093,-87,89.97800000000001
11094,-87,89.97800000000001
11095,-107,270.186
11096,-94,555.315
11097,-105,316.47700000000003
11098,-105,316.47700000000003
11099,-90,210.219
11100,-90,210.219
11101,-105,590.005
11102,-101,364.957
11103,-101,364.957
11104,-97,565.246
11105,-97,565.246
11106,-94,257.14300000000003
11107,-94,257.14300000000003
11108,-93,422.52099999999996
11109,-93,422.52099999999996
11110,-94,212.334
11111,-102,88.65299999999999
11112,-97,621.446
11113,-97,621.446
11114,-98,471.50199999999995
11115,-81,121.512
11116,-81,121.512
11117,-99,427.006
11118,-99,427.006
11119,-108,409.948
11120,-108,409.948
11121,-106,433.437
11122,-106,433.437
11123,-85,207.666
11124,-85,207.666
11125,-103,259.005
11126,-106,556.976
11127,-102,313.837
11128,-102,313.837
11129,-99,600.733
11130,-97,345.86400000000003
11131,-97,345.86400000000003
11132,-98,537.552
11133,-96,232.507
11134,-96,232.507
11135,-89,413.194
11136,-89,413.194
11137,-100,241.924
11138,-100,241.924
11139,-107,120.323
11140,-112,270.91900000000004
11141,-112,270.91900000000004
11142,-96,478.78700000000003
11143,-79,121.69000000000001
11144,-79,121.69000000000001
11145,-102,412.714
11146,-102,412.714
11147,-106,385.46200000000005
11148,-106,385.46200000000005
11149,-96,484.676
11150,-96,484.676
11151,-102,404.119
11152,-102,404.119
11153,-110,380.63
11154,-110,380.63
11155,-97,607.9870000000001
11156,-99,507.127
11157,-104,167.926
11158,-104,167.926
11159,-82,125.034
11160,-82,125.034
11161,-105,395.189
11162,-105,395.189
11163,-108,413.158
11164,-108,413.158
11165,-94,354.765
11166,-94,354.765
11167,-99,245.938
11168,-95,555.009
11169,-105,320.03700000000003
11170,-105,320.03700000000003
11171,-97,246.68699999999998
11172,-97,246.68699999999998
11173,-94,372.515
11174,-94,372.515
11175,-94,333.511
11176,-94,333.511
11177,-91,205.602
11178,-91,205.602
11179,-114,530.873
11180,-114,530.873
11181,-90,411.619
11182,-90,411.619
11183,-107,274.199
11184,-107,274.199
11185,-108,151.92600000000002
11186,-95,597.6550000000001
11187,-95,597.6550000000001
11188,-96,482.908
11189,-112,611.37
11190,-112,611.37
11191,-106,279.392
11192,-106,279.392
11193,-98,553.5020000000001
11194,-100,333.976
11195,-100,333.976
11196,-101,278.798
11197,-101,278.798
11198,-105,332.593
11199,-105,332.593
11200,-96,617.75
11201,-94,323.852
11202,-96,468.62199999999996
11203,-96,468.62199999999996
11204,-86,173.437
11205,-86,173.437
11206,-93,140.072
11207,-93,140.072
11208,-109,318.99300000000005
11209,-109,318.99300000000005
11210,-106,191.89000000000001
11211,-94,580.732
11212,-94,580.732
11213,-102,196.796
11214,-102,196.796
11215,-107,397.48699999999997
11216,-107,397.48699999999997
11217,-97,489.422
11218,-85,138.921
11219,-85,138.921
11220,-106,374.471
11221,-106,374.471
11222,-102,323.93
11223,-95,464.615
11224,-95,464.615
11225,-107,432.045
11226,-107,432.045
11227,-90,354.71599999999995
11228,-90,354.71599999999995
11229,-105,595.989
11230,-84,133.29399999999998
11231,-84,133.29399999999998
11232,-100,451.17400000000004
11233,-100,451.17400000000004
11234,-108,312.985
11235,-108,312.985
11236,-97,304.836
11237,-97,304.836
11238,-97,256.074
11239,-97,256.074
11240,-98,642.853
11241,-94,297.83799999999997
11242,-94,297.83799999999997
11243,-94,487.483
11244,-84,199.27
11245,-84,199.27
11246,-105,533.578
11247,-105,533.578
11248,-89,386.14
11249,-89,386.14
11250,-100,304.853
11251,-100,304.853
11252,-101,124.538
11253,-101,124.538
11254,-109,412.285
11255,-92,609.942
11256,-92,609.942
11257,-99,205.216
11258,-99,205.216
11259,-97,515.559
11260,-88,161.23999999999998
11261,-88,161.23999999999998
11262,-104,403.331
11263,-104,403.331
11264,-101,347.757
11265,-101,347.757
11266,-94,493.907
11267,-94,493.907
11268,-91,382.48900000000003
11269,-91,382.48900000000003
11270,-105,610.8789999999999
11271,-80,172.11399999999998
11272,-82,110.81
11273,-82,110.81
11274,-93,262.622
11275,-93,262.622
11276,-94,349.16
11277,-94,349.16
11278,-108,436.417
11279,-108,436.417
11280,-104,312.366
11281,-104,312.366
11282,-95,652.006
11283,-104,467.507
11284,-104,467.507
11285,-92,386.726
11286,-92,386.726
11287,-91,105.984
11288,-111,181.923
11289,-111,181.923
11290,-96,523.178
11291,-85,173.73
11292,-85,173.73
11293,-99,492.307
11294,-99,492.307
11295,-108,466.808
11296,-108,466.808
11297,-90,387.031
11298,-90,387.031
11299,-100,629.171
11300,-106,750.833
11301,-95,130.78400000000002
11302,-95,130.78400000000002
11303,-95,261.226
11304,-107,274.844
11305,-107,274.844
11306,-91,328.17
11307,-91,328.17
11308,-92,290.57300000000004
11309,-92,290.57300000000004
11310,-88,186.523
11311,-88,186.523
11312,-105,328.424
11313,-105,328.424
11314,-105,215.628
11315,-97,604.37
11316,-97,604.37
11317,-102,343.454
11318,-102,343.454
11319,-93,584.967
11320,-107,675.806
11321,-107,675.806
11322,-105,148.696
11323,-105,148.696
11324,-100,474.159
11325,-100,474.159
11326,-108,308.74600000000004
11327,-108,308.74600000000004
11328,-100,293.848
11329,-100,293.848
11330,-98,651.1120000000001
11331,-98,299.057
11332,-98,299.057
11333,-94,433.447
11334,-94,433.447
11335,-100,159.275
11336,-100,159.275
11337,-100,476.86699999999996
11338,-100,476.86699999999996
11339,-104,404.862
11340,-104,404.862
11341,-93,361.25
11342,-93,361.25
11343,-87,99.22200000000001
11344,-87,99.22200000000001
11345,-103,267.471
11346,-103,267.471
11347,-99,243.168
11348,-107,356.596
11349,-104,583.3779999999999
11350,-104,583.3779999999999
11351,-108,448.654
11352,-108,448.654
11353,-102,556.564
11354,-102,556.564
11355,-98,520.3100000000001
11356,-88,181.98700000000002
11357,-88,181.98700000000002
11358,-108,300.57800000000003
11359,-108,300.57800000000003
11360,-101,476.594
11361,-101,476.594
11362,-95,380.288
11363,-95,380.288
11364,-95,644.044
11365,-96,776.424
11366,-96,776.424
11367,-97,192.94400000000002
11368,-97,192.94400000000002
11369,-89,165.096
11370,-89,165.096
11371,-96,247.364
11372,-99,575.5369999999999
11373,-95,696.939
11374,-95,696.939
11375,-100,493.017
11376,-100,493.017
11377,-97,364.06500000000005
11378,-97,364.06500000000005
11379,-90,412.576
11380,-90,412.576
11381,-88,136.02
11382,-88,136.02
11383,-99,460.846
11384,-99,460.846
11385,-91,376.524
11386,-91,376.524
11387,-109,265.71299999999997
11388,-109,265.71299999999997
11389,-102,135.089
11390,-102,135.089
11391,-102,458.17900000000003
11392,-102,458.17900000000003
11393,-100,570.012
11394,-100,570.012
11395,-90,177.315
11396,-90,177.315
11397,-98,277.413
11398,-98,277.413
11399,-105,466.67199999999997
11400,-105,466.67199999999997
11401,-102,364.654
11402,-102,364.654
11403,-95,641.475
11404,-96,782.673
11405,-96,782.673
11406,-92,215.662
11407,-92,215.662
11408,-84,185.49599999999998
11409,-84,185.49599999999998
11410,-107,228.666
11411,-107,558.1500000000001
11412,-104,361.703
11413,-104,361.703
11414,-103,274.071
11415,-103,274.071
11416,-95,699.2570000000001
11417,-95,699.2570000000001
11418,-97,510.74299999999994
11419,-97,510.74299999999994
11420,-102,366.72700000000003
11421,-102,366.72700000000003
11422,-109,712.388
11423,-90,47.226
11424,-103,164.549
11425,-103,164.549
11426,-108,689.685
11427,-108,689.685
11428,-101,508.6039999999999
11429,-112,164.719
11430,-107,467.634
11431,-107,467.634
11432,-102,399.992
11433,-102,399.992
11434,-106,221.345
11435,-106,221.345
11436,-98,512.085
11437,-98,512.085
11438,-105,687.067
11439,-105,687.067
11440,-93,89.162
11441,-93,89.162
11442,-91,364.95
11443,-91,364.95
11444,-109,350.24100000000004
11445,-109,350.24100000000004
11446,-92,240.763
11447,-100,389.14500000000004
11448,-100,389.14500000000004
11449,-84,208.01600000000002
11450,-84,208.01600000000002
11451,-108,242.284
11452,-108,242.284
11453,-90,89.75099999999999
11454,-103,784.769
11455,-103,784.769
11456,-104,538.049
11457,-104,538.049
11458,-87,219.947
11459,-107,114.888
11460,-107,114.888
11461,-105,878.5
11462,-105,878.5
11463,-103,581.716
11464,-103,581.716
11465,-103,279.022
11466,-103,279.022
11467,-103,673.1179999999999
11468,-103,673.1179999999999
11469,-105,640.364
11470,-97,711.151
11471,-97,711.151
11472,-96,567.9929999999999
11473,-96,567.9929999999999
11474,-96,325.25
11475,-96,325.25
11476,-85,215.288
11477,-106,234.56199999999998
11478,-106,234.56199999999998
11479,-100,758.987
11480,-105,527.064
11481,-105,527.064
11482,-93,90.577
11483,-93,90.577
11484,-99,533.571
11485,-99,533.571
11486,-106,759.574
11487,-106,759.574
11488,-106,852.829
11489,-106,852.829
11490,-106,675.765
11491,-106,675.765
11492,-98,556.0580000000001
11493,-98,556.0580000000001
11494,-101,649.32
11495,-101,649.32
11496,-104,619.829
11497,-104,619.829
11498,-99,705.062
11499,-99,705.062
11500,-98,563.791
11501,-98,563.791
11502,-102,108.333
11503,-102,108.333
11504,-108,505.239
11505,-108,505.239
11506,-98,415.47
11507,-100,507.51800000000003
11508,-108,828.141
11509,-108,828.141
11510,-99,534.398
11511,-95,471.355
11512,-95,471.355
11513,-96,299.095
11514,-96,299.095
11515,-87,195.192
11516,-108,358.311
11517,-108,358.311
11518,-108,216.28300000000002
11519,-108,216.28300000000002
11520,-102,736.151
11521,-84,243.861
11522,-84,63.75699999999999
11523,-84,63.75699999999999
11524,-102,653.581
11525,-102,653.581
11526,-103,633.486
11527,-103,633.486
11528,-99,610.268
11529,-99,610.268
11530,-99,686.822
11531,-99,686.822
11532,-96,547.318
11533,-96,547.318
11534,-106,336.717
11535,-106,336.717
11536,-85,181.665
11537,-95,194.56699999999998
11538,-95,194.56699999999998
11539,-101,203.81
11540,-101,203.81
11541,-90,156.43699999999998
11542,-104,719.537
11543,-104,719.537
11544,-105,124.622
11545,-105,124.622
11546,-86,250.80799999999996
11547,-74,44.235
11548,-74,44.235
11549,-100,406.323
11550,-108,451.071
11551,-108,451.071
11552,-84,119.06400000000001
11553,-103,810.029
11554,-103,810.029
11555,-102,637.222
11556,-101,518.815
11557,-101,518.815
11558,-88,311.384
11559,-88,311.384
11560,-103,622.446
11561,-103,622.446
11562,-96,459.92499999999995
11563,-102,604.1
11564,-97,535.458
11565,-97,535.458
11566,-101,198.118
11567,-101,198.118
11568,-102,711.329
11569,-105,133.095
11570,-105,133.095
11571,-109,481.428
11572,-109,481.428
11573,-86,254.82
11574,-76,34.808
11575,-76,34.808
11576,-97,402.113
11577,-85,175.392
11578,-102,478.82599999999996
11579,-102,478.82599999999996
11580,-86,121.906
11581,-103,801.049
11582,-103,801.049
11583,-104,629.199
11584,-104,629.199
11585,-87,305.861
11586,-87,305.861
11587,-104,617.101
11588,-104,617.101
11589,-101,601.227
11590,-102,667.023
11591,-102,667.023
11592,-96,529.784
11593,-96,529.784
11594,-101,312.189
11595,-101,312.189
11596,-104,698.139
11597,-104,698.139
11598,-94,180.415
11599,-97,200.49
11600,-97,200.49
11601,-103,469.303
11602,-103,469.303
11603,-88,262.15500000000003
11604,-94,190.015
11605,-94,190.015
11606,-67,20.766
11607,-67,20.766
11608,-96,396.081
11609,-99,574.298
11610,-99,574.298
11611,-102,463.57300000000004
11612,-83,128.218
11613,-106,786.618
11614,-106,786.618
11615,-104,616.6709999999999
11616,-104,616.6709999999999
11617,-87,297.277
11618,-87,297.277
11619,-96,255.183
11620,-96,255.183
11621,-107,608.559
11622,-107,608.559
11623,-98,445.76
11624,-98,445.76
11625,-102,596.683
11626,-102,596.683
11627,-100,657.092
11628,-100,657.092
11629,-96,521.226
11630,-96,521.226
11631,-99,202.717
11632,-99,202.717
11633,-102,155.615
11634,-102,155.615
11635,-100,462.274
11636,-100,462.274
11637,-101,268.15099999999995
11638,-97,186.234
11639,-97,186.234
11640,-93,302.91499999999996
11641,-93,302.91499999999996
11642,-99,393.423
11643,-108,564.746
11644,-94,159.46699999999998
11645,-101,453.436
11646,-101,453.436
11647,-109,680.1160000000001
11648,-109,680.1160000000001
11649,-97,134.02100000000002
11650,-108,565.346
11651,-108,565.346
11652,-106,776.892
11653,-106,776.892
11654,-98,609.308
11655,-98,609.308
11656,-99,291.203
11657,-99,291.203
11658,-96,245.087
11659,-96,245.087
11660,-108,592.999
11661,-107,302.272
11662,-107,302.272
11663,-94,516.7479999999999
11664,-94,516.7479999999999
11665,-100,275.548
11666,-89,299.637
11667,-89,299.637
11668,-73,6.6819999999999995
11669,-73,6.6819999999999995
11670,-87,197.64200000000002
11671,-102,672.984
11672,-102,672.984
11673,-104,627.506
11674,-94,141.41400000000002
11675,-104,558.9699999999999
11676,-104,558.9699999999999
11677,-100,769.4609999999999
11678,-100,769.4609999999999
11679,-104,681.438
11680,-104,681.438
11681,-99,608.298
11682,-99,608.298
11683,-105,482.757
11684,-105,482.757
11685,-96,283.87600000000003
11686,-96,283.87600000000003
11687,-90,237.967
11688,-90,237.967
11689,-108,199.821
11690,-108,199.821
11691,-104,432.132
11692,-104,432.132
11693,-105,305.118
11694,-105,305.118
11695,-103,652.377
11696,-103,652.377
11697,-100,518.3910000000001
11698,-100,518.3910000000001
11699,-92,300.173
11700,-92,300.173
11701,-96,444.425
11702,-96,444.425
11703,-106,557.609
11704,-106,557.609
11705,-98,767.119
11706,-98,767.119
11707,-105,428.703
11708,-105,428.703
11709,-101,278.96999999999997
11710,-99,191.456
11711,-99,191.456
11712,-57,3.312
11713,-57,3.312
11714,-105,670.9739999999999
11715,-105,670.9739999999999
11716,-94,199.75699999999998
11717,-95,144.83499999999998
11718,-105,678.6990000000001
11719,-105,678.6990000000001
11720,-101,609.845
11721,-101,609.845
11722,-97,280.422
11723,-97,280.422
11724,-91,235.993
11725,-91,235.993
11726,-101,158.01399999999998
11727,-101,158.01399999999998
11728,-102,654.6149999999999
11729,-104,520.934
11730,-104,520.934
11731,-91,302.651
11732,-91,302.651
11733,-84,4.646
11734,-84,4.646
11735,-104,406.48
11736,-102,441.392
11737,-102,441.392
11738,-96,203.44400000000002
11739,-105,285.947
11740,-101,151.832
11741,-99,763.087
11742,-99,763.087
11743,-100,614.287
11744,-100,614.287
11745,-103,273.381
11746,-103,273.381
11747,-95,232.952
11748,-95,232.952
11749,-101,155.935
11750,-101,155.935
11751,-104,326.535
11752,-104,326.535
11753,-98,527.2339999999999
11754,-98,527.2339999999999
11755,-94,300.93199999999996
11756,-94,300.93199999999996
11757,-83,16.264
11758,-83,16.264
11759,-100,413.719
11760,-102,432.21500000000003
11761,-102,432.21500000000003
11762,-93,213.56900000000002
11763,-105,297.663
11764,-105,163.54
11765,-106,752.887
11766,-106,752.887
11767,-103,261.677
11768,-103,261.677
11769,-109,470.255
11770,-109,470.255
11771,-93,223.878
11772,-93,223.878
11773,-102,159.319
11774,-102,159.319
11775,-99,184.21
11776,-99,184.21
11777,-102,664.399
11778,-102,664.399
11779,-95,532.547
11780,-95,532.547
11781,-81,25.038
11782,-81,25.038
11783,-103,419.28900000000004
11784,-96,425.451
11785,-96,425.451
11786,-102,651.363
11787,-102,651.363
11788,-86,221.23399999999998
11789,-106,542.5649999999999
11790,-106,542.5649999999999
11791,-97,745.302
11792,-97,745.302
11793,-108,654.474
11794,-108,654.474
11795,-104,617.0139999999999
11796,-104,617.0139999999999
11797,-105,454.33
11798,-105,454.33
11799,-99,299.969
11800,-99,299.969
11801,-98,162.335
11802,-98,162.335
11803,-103,180.07899999999998
11804,-106,401.24399999999997
11805,-101,210.407
11806,-101,210.407
11807,-98,532.2860000000001
11808,-98,532.2860000000001
11809,-102,306.431
11810,-99,252.923
11811,-99,252.923
