Actual_UTMx,Actual_UTMy,Predicted_UTMx,Predicted_UTMy,Error
636535.297084298,500263.1883477393,636475.3337136736,500231.67087126605,67.74184186951138
636502.9595479137,500196.00976482796,636348.3340519862,500600.9734096617,433.47963923099934
636453.5187874389,500168.0181355501,636562.8544487067,500212.78112146864,118.14402961311801
636710.0521655628,500637.6228269837,636596.1054320564,500376.9628159267,284.4775904021359
636677.635154403,500610.28024247516,636454.3697535668,500471.6670646645,262.79469605253405
636594.1389410204,500700.3791051974,636770.3684812394,500632.11867714743,188.98766331003063
636611.9921489237,500719.72724760976,636685.6400077962,500644.29612474446,105.42230036016761
636654.6062302566,500767.80834346684,636670.6230961955,500695.5829481051,73.9800495381104
636683.1974650421,500814.0690120111,636654.0199948547,500902.44838242093,93.07114418859527
636707.9689703451,500862.6450271511,636850.985056987,500768.3649406533,171.2960470892447
636718.8113857706,500882.97636385215,636873.6114424923,500412.6313352254,495.1641177578893
636763.8476928534,500885.8845277709,636807.9179358715,500572.6268249852,316.34249583996746
636764.6685559036,500890.5755520396,636959.1973518373,500396.59777790366,530.9006439887937
636779.4479768025,500904.84182078793,636903.6192562255,500497.07579264767,426.2530238471571
636719.8832680456,500687.0210320508,636585.1718211198,500640.45075566275,142.53408215472624
636718.5655616908,500654.0957615448,636566.901897929,500498.56647606345,217.23541504092088
636721.1356427158,500643.4400019646,636630.7741093582,500711.236318307,112.9670182856022
636707.4577183794,500628.6535544029,636672.3615046681,500527.5842617757,106.98946737424251
636693.2849451877,500623.6572607355,636647.4024522388,500718.49643557763,105.3549820556161
636677.3272652136,500623.0158786347,636679.267634596,500608.3911832208,14.752855631708842
636662.7851936463,500623.13867994165,636551.1461595154,500637.7271442848,112.58817537195172
636643.2620092476,500624.0975062552,636478.9253725478,500764.36082987033,216.05631236634554
